axis,cell_id,dependency_span,example_index,family_id,final_margin,final_rank,first_top1_layer,first_top1_location,first_top1_stage,generator_family,head_count,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,stable_top1_layer,stable_top1_location,stable_top1_stage,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",0.05750083923339844,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",0.05750083923339844,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",-2.074249267578125,2,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",6.3517608642578125,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,1,400
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",0.05750083923339844,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",-2.074249267578125,2,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",6.3517608642578125,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,1,400
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",6.3517608642578125,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,1,400
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",6.3517608642578125,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,1,400
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",6.3517608642578125,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,1,400
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",-2.074249267578125,2,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",0.05750083923339844,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",-2.074249267578125,2,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",6.3517608642578125,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,1,400
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",6.3517608642578125,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,1,400
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",0.05750083923339844,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",-2.074249267578125,2,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",-2.074249267578125,2,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",6.3517608642578125,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,1,400
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",0.05750083923339844,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",0.05750083923339844,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",-0.09627342224121094,2,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,,,,0,1,400
predictive_order,3c1c7bde239d,1,31,"p1:(3,):15",0.05750083923339844,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,32,"p2:(1, 1):0",4.817968368530273,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,2,12,4,2,post_sa,3,1,1,400
predictive_order,f306bd7c1d91,4,33,"p2:(2, 0):1",9.213752746582031,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,34,"p2:(0, 0):2",9.385730743408203,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,2,12,4,2,post_sa,3,1,1,400
predictive_order,f306bd7c1d91,4,35,"p2:(1, 0):3",2.914752960205078,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,2,12,4,2,post_sa,3,1,1,400
predictive_order,f306bd7c1d91,4,36,"p2:(3, 3):4",6.490203857421875,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,37,"p2:(3, 3):5",6.490203857421875,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,38,"p2:(3, 2):6",2.3556594848632812,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,39,"p2:(3, 2):7",2.3556594848632812,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,40,"p2:(2, 0):8",9.213752746582031,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,41,"p2:(1, 3):9",7.008399963378906,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,42,"p2:(0, 1):10",2.588663101196289,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,43,"p2:(0, 2):11",4.975820541381836,1,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_ff,2,1,1,400
predictive_order,f306bd7c1d91,4,44,"p2:(3, 0):12",6.250030517578125,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,45,"p2:(1, 0):13",2.914752960205078,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,2,12,4,2,post_sa,3,1,1,400
predictive_order,f306bd7c1d91,4,46,"p2:(0, 1):14",2.588663101196289,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,47,"p2:(3, 1):15",5.707466125488281,1,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_ff,2,1,1,400
predictive_order,f306bd7c1d91,4,48,"p2:(0, 0):0",9.385730743408203,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,2,12,4,2,post_sa,3,1,1,400
predictive_order,f306bd7c1d91,4,49,"p2:(0, 0):1",9.385730743408203,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,2,12,4,2,post_sa,3,1,1,400
predictive_order,f306bd7c1d91,4,50,"p2:(3, 2):2",2.3556594848632812,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,51,"p2:(3, 2):3",2.3556594848632812,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,2,12,4,1,post_sa,1,1,1,400
