axis,cell_id,dependency_span,example_index,family_id,final_margin,final_rank,first_top1_layer,first_top1_location,first_top1_stage,generator_family,head_count,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,stable_top1_layer,stable_top1_location,stable_top1_stage,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",6.72541618347168,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",8.843938827514648,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",8.843938827514648,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",11.853743553161621,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",6.72541618347168,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",15.226627349853516,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",8.843938827514648,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",6.72541618347168,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",6.72541618347168,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",6.72541618347168,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",11.853743553161621,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",15.226627349853516,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",15.226627349853516,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",15.226627349853516,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",15.226627349853516,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",11.853743553161621,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",8.843938827514648,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",6.72541618347168,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",11.853743553161621,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",15.226627349853516,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",15.226627349853516,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",6.72541618347168,1,1,post_sa,1,necessary_pattern,4,2,23,64,0,85504,1,12,4,2,post_sa,3,1,4,1600
