axis,cell_id,dependency_span,example_index,family_id,generator_family,head_count,layer,location,margin_increment,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,target_margin,target_rank,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-32.954830169677734,81,0,4,1600
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",necessary_pattern,4,1,post_sa,51.551395416259766,2,23,64,0,85504,1,12,4,18.59656524658203,1,1,4,1600
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",necessary_pattern,4,1,post_ff,-9.040722846984863,2,23,64,0,85504,1,12,4,9.555842399597168,1,1,4,1600
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",necessary_pattern,4,2,post_sa,5.9869489669799805,2,23,64,0,85504,1,12,4,15.542791366577148,1,1,4,1600
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",necessary_pattern,4,2,post_ff,-0.3161640167236328,2,23,64,0,85504,1,12,4,15.226627349853516,1,1,4,1600
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-31.30491065979004,63,0,4,1600
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",necessary_pattern,4,1,post_sa,45.67777633666992,2,23,64,0,85504,1,12,4,14.372865676879883,1,1,4,1600
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",necessary_pattern,4,1,post_ff,-7.112340927124023,2,23,64,0,85504,1,12,4,7.260524749755859,1,1,4,1600
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",necessary_pattern,4,2,post_sa,1.4379215240478516,2,23,64,0,85504,1,12,4,8.698446273803711,1,1,4,1600
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",necessary_pattern,4,2,post_ff,0.1454925537109375,2,23,64,0,85504,1,12,4,8.843938827514648,1,1,4,1600
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-22.709835052490234,8,0,4,1600
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-22.709835052490234,8,0,4,1600
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-22.709835052490234,8,0,4,1600
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-41.744956970214844,171,0,4,1600
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,1,post_sa,44.160545349121094,2,23,64,0,85504,1,12,4,2.41558837890625,1,1,4,1600
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,1,post_ff,-0.3492889404296875,2,23,64,0,85504,1,12,4,2.0662994384765625,1,1,4,1600
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,2,post_sa,4.350829124450684,2,23,64,0,85504,1,12,4,6.417128562927246,1,1,4,1600
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,2,post_ff,5.436614990234375,2,23,64,0,85504,1,12,4,11.853743553161621,1,1,4,1600
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-32.954830169677734,81,0,4,1600
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,1,post_sa,51.551395416259766,2,23,64,0,85504,1,12,4,18.59656524658203,1,1,4,1600
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,1,post_ff,-9.040722846984863,2,23,64,0,85504,1,12,4,9.555842399597168,1,1,4,1600
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,2,post_sa,5.9869489669799805,2,23,64,0,85504,1,12,4,15.542791366577148,1,1,4,1600
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,2,post_ff,-0.3161640167236328,2,23,64,0,85504,1,12,4,15.226627349853516,1,1,4,1600
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-32.954830169677734,81,0,4,1600
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,1,post_sa,51.551395416259766,2,23,64,0,85504,1,12,4,18.59656524658203,1,1,4,1600
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,1,post_ff,-9.040722846984863,2,23,64,0,85504,1,12,4,9.555842399597168,1,1,4,1600
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,2,post_sa,5.9869489669799805,2,23,64,0,85504,1,12,4,15.542791366577148,1,1,4,1600
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,2,post_ff,-0.3161640167236328,2,23,64,0,85504,1,12,4,15.226627349853516,1,1,4,1600
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-32.954830169677734,81,0,4,1600
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,1,post_sa,51.551395416259766,2,23,64,0,85504,1,12,4,18.59656524658203,1,1,4,1600
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,1,post_ff,-9.040722846984863,2,23,64,0,85504,1,12,4,9.555842399597168,1,1,4,1600
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,2,post_sa,5.9869489669799805,2,23,64,0,85504,1,12,4,15.542791366577148,1,1,4,1600
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,2,post_ff,-0.3161640167236328,2,23,64,0,85504,1,12,4,15.226627349853516,1,1,4,1600
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-32.954830169677734,81,0,4,1600
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,1,post_sa,51.551395416259766,2,23,64,0,85504,1,12,4,18.59656524658203,1,1,4,1600
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,1,post_ff,-9.040722846984863,2,23,64,0,85504,1,12,4,9.555842399597168,1,1,4,1600
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,2,post_sa,5.9869489669799805,2,23,64,0,85504,1,12,4,15.542791366577148,1,1,4,1600
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,2,post_ff,-0.3161640167236328,2,23,64,0,85504,1,12,4,15.226627349853516,1,1,4,1600
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-41.744956970214844,171,0,4,1600
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,1,post_sa,44.160545349121094,2,23,64,0,85504,1,12,4,2.41558837890625,1,1,4,1600
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,1,post_ff,-0.3492889404296875,2,23,64,0,85504,1,12,4,2.0662994384765625,1,1,4,1600
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,2,post_sa,4.350829124450684,2,23,64,0,85504,1,12,4,6.417128562927246,1,1,4,1600
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,2,post_ff,5.436614990234375,2,23,64,0,85504,1,12,4,11.853743553161621,1,1,4,1600
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-31.30491065979004,63,0,4,1600
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,1,post_sa,45.67777633666992,2,23,64,0,85504,1,12,4,14.372865676879883,1,1,4,1600
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,1,post_ff,-7.112340927124023,2,23,64,0,85504,1,12,4,7.260524749755859,1,1,4,1600
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,2,post_sa,1.4379215240478516,2,23,64,0,85504,1,12,4,8.698446273803711,1,1,4,1600
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,2,post_ff,0.1454925537109375,2,23,64,0,85504,1,12,4,8.843938827514648,1,1,4,1600
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-22.709835052490234,8,0,4,1600
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-41.744956970214844,171,0,4,1600
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,1,post_sa,44.160545349121094,2,23,64,0,85504,1,12,4,2.41558837890625,1,1,4,1600
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,1,post_ff,-0.3492889404296875,2,23,64,0,85504,1,12,4,2.0662994384765625,1,1,4,1600
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,2,post_sa,4.350829124450684,2,23,64,0,85504,1,12,4,6.417128562927246,1,1,4,1600
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,2,post_ff,5.436614990234375,2,23,64,0,85504,1,12,4,11.853743553161621,1,1,4,1600
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-32.954830169677734,81,0,4,1600
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,1,post_sa,51.551395416259766,2,23,64,0,85504,1,12,4,18.59656524658203,1,1,4,1600
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,1,post_ff,-9.040722846984863,2,23,64,0,85504,1,12,4,9.555842399597168,1,1,4,1600
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,2,post_sa,5.9869489669799805,2,23,64,0,85504,1,12,4,15.542791366577148,1,1,4,1600
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,2,post_ff,-0.3161640167236328,2,23,64,0,85504,1,12,4,15.226627349853516,1,1,4,1600
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-32.954830169677734,81,0,4,1600
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,1,post_sa,51.551395416259766,2,23,64,0,85504,1,12,4,18.59656524658203,1,1,4,1600
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,1,post_ff,-9.040722846984863,2,23,64,0,85504,1,12,4,9.555842399597168,1,1,4,1600
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,2,post_sa,5.9869489669799805,2,23,64,0,85504,1,12,4,15.542791366577148,1,1,4,1600
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,2,post_ff,-0.3161640167236328,2,23,64,0,85504,1,12,4,15.226627349853516,1,1,4,1600
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-22.709835052490234,8,0,4,1600
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-31.30491065979004,63,0,4,1600
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,1,post_sa,45.67777633666992,2,23,64,0,85504,1,12,4,14.372865676879883,1,1,4,1600
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,1,post_ff,-7.112340927124023,2,23,64,0,85504,1,12,4,7.260524749755859,1,1,4,1600
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,2,post_sa,1.4379215240478516,2,23,64,0,85504,1,12,4,8.698446273803711,1,1,4,1600
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,2,post_ff,0.1454925537109375,2,23,64,0,85504,1,12,4,8.843938827514648,1,1,4,1600
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-41.744956970214844,171,0,4,1600
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,1,post_sa,44.160545349121094,2,23,64,0,85504,1,12,4,2.41558837890625,1,1,4,1600
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,1,post_ff,-0.3492889404296875,2,23,64,0,85504,1,12,4,2.0662994384765625,1,1,4,1600
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,2,post_sa,4.350829124450684,2,23,64,0,85504,1,12,4,6.417128562927246,1,1,4,1600
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,2,post_ff,5.436614990234375,2,23,64,0,85504,1,12,4,11.853743553161621,1,1,4,1600
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-41.744956970214844,171,0,4,1600
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,1,post_sa,44.160545349121094,2,23,64,0,85504,1,12,4,2.41558837890625,1,1,4,1600
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,1,post_ff,-0.3492889404296875,2,23,64,0,85504,1,12,4,2.0662994384765625,1,1,4,1600
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,2,post_sa,4.350829124450684,2,23,64,0,85504,1,12,4,6.417128562927246,1,1,4,1600
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,2,post_ff,5.436614990234375,2,23,64,0,85504,1,12,4,11.853743553161621,1,1,4,1600
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-22.709835052490234,8,0,4,1600
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-32.954830169677734,81,0,4,1600
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,1,post_sa,51.551395416259766,2,23,64,0,85504,1,12,4,18.59656524658203,1,1,4,1600
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,1,post_ff,-9.040722846984863,2,23,64,0,85504,1,12,4,9.555842399597168,1,1,4,1600
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,2,post_sa,5.9869489669799805,2,23,64,0,85504,1,12,4,15.542791366577148,1,1,4,1600
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,2,post_ff,-0.3161640167236328,2,23,64,0,85504,1,12,4,15.226627349853516,1,1,4,1600
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-31.30491065979004,63,0,4,1600
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,1,post_sa,45.67777633666992,2,23,64,0,85504,1,12,4,14.372865676879883,1,1,4,1600
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,1,post_ff,-7.112340927124023,2,23,64,0,85504,1,12,4,7.260524749755859,1,1,4,1600
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,2,post_sa,1.4379215240478516,2,23,64,0,85504,1,12,4,8.698446273803711,1,1,4,1600
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,2,post_ff,0.1454925537109375,2,23,64,0,85504,1,12,4,8.843938827514648,1,1,4,1600
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-31.30491065979004,63,0,4,1600
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,1,post_sa,45.67777633666992,2,23,64,0,85504,1,12,4,14.372865676879883,1,1,4,1600
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,1,post_ff,-7.112340927124023,2,23,64,0,85504,1,12,4,7.260524749755859,1,1,4,1600
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,2,post_sa,1.4379215240478516,2,23,64,0,85504,1,12,4,8.698446273803711,1,1,4,1600
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,2,post_ff,0.1454925537109375,2,23,64,0,85504,1,12,4,8.843938827514648,1,1,4,1600
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-22.709835052490234,8,0,4,1600
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-22.709835052490234,8,0,4,1600
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,1,post_sa,23.259765625,2,23,64,0,85504,1,12,4,0.5499305725097656,1,1,4,1600
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,1,post_ff,-0.8009843826293945,2,23,64,0,85504,1,12,4,-0.2510538101196289,2,0,4,1600
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,2,post_sa,2.348036766052246,2,23,64,0,85504,1,12,4,2.096982955932617,1,1,4,1600
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,2,post_ff,4.6284332275390625,2,23,64,0,85504,1,12,4,6.72541618347168,1,1,4,1600
