axis,cell_id,dependency_span,example_index,family_id,generator_family,head_count,layer,location,margin_increment,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,target_margin,target_rank,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",necessary_pattern,4,2,post_ff,-0.5595703125,2,23,64,0,85504,1,12,4,0.35022544860839844,1,1,2,800
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-24.32775115966797,6,0,2,800
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,1,post_sa,24.24840545654297,2,23,64,0,85504,1,12,4,-0.079345703125,2,0,2,800
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,1,post_ff,-0.3598823547363281,2,23,64,0,85504,1,12,4,-0.4392280578613281,2,0,2,800
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,2,post_sa,1.28564453125,2,23,64,0,85504,1,12,4,0.8464164733886719,1,1,2,800
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",necessary_pattern,4,2,post_ff,-0.013154983520507812,2,23,64,0,85504,1,12,4,0.8332614898681641,1,1,2,800
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-24.32775115966797,6,0,2,800
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,1,post_sa,24.24840545654297,2,23,64,0,85504,1,12,4,-0.079345703125,2,0,2,800
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,1,post_ff,-0.3598823547363281,2,23,64,0,85504,1,12,4,-0.4392280578613281,2,0,2,800
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,2,post_sa,1.28564453125,2,23,64,0,85504,1,12,4,0.8464164733886719,1,1,2,800
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",necessary_pattern,4,2,post_ff,-0.013154983520507812,2,23,64,0,85504,1,12,4,0.8332614898681641,1,1,2,800
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-24.32775115966797,6,0,2,800
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,1,post_sa,24.24840545654297,2,23,64,0,85504,1,12,4,-0.079345703125,2,0,2,800
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,1,post_ff,-0.3598823547363281,2,23,64,0,85504,1,12,4,-0.4392280578613281,2,0,2,800
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,2,post_sa,1.28564453125,2,23,64,0,85504,1,12,4,0.8464164733886719,1,1,2,800
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",necessary_pattern,4,2,post_ff,-0.013154983520507812,2,23,64,0,85504,1,12,4,0.8332614898681641,1,1,2,800
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-46.8012580871582,174,0,2,800
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,1,post_sa,46.11709976196289,2,23,64,0,85504,1,12,4,-0.6841583251953125,2,0,2,800
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,1,post_ff,1.3313407897949219,2,23,64,0,85504,1,12,4,0.6471824645996094,1,1,2,800
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,2,post_sa,-1.1691017150878906,2,23,64,0,85504,1,12,4,-0.5219192504882812,2,0,2,800
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",necessary_pattern,4,2,post_ff,0.4243488311767578,2,23,64,0,85504,1,12,4,-0.09757041931152344,2,0,2,800
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.72816467285156,98,0,2,800
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,1,post_sa,37.26499557495117,2,23,64,0,85504,1,12,4,-0.4631690979003906,2,0,2,800
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,1,post_ff,9.038169860839844,2,23,64,0,85504,1,12,4,8.575000762939453,1,1,2,800
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,2,post_sa,-0.1898326873779297,2,23,64,0,85504,1,12,4,8.385168075561523,1,1,2,800
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",necessary_pattern,4,2,post_ff,-0.49129676818847656,2,23,64,0,85504,1,12,4,7.893871307373047,1,1,2,800
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.72816467285156,98,0,2,800
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,1,post_sa,37.26499557495117,2,23,64,0,85504,1,12,4,-0.4631690979003906,2,0,2,800
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,1,post_ff,9.038169860839844,2,23,64,0,85504,1,12,4,8.575000762939453,1,1,2,800
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,2,post_sa,-0.1898326873779297,2,23,64,0,85504,1,12,4,8.385168075561523,1,1,2,800
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",necessary_pattern,4,2,post_ff,-0.49129676818847656,2,23,64,0,85504,1,12,4,7.893871307373047,1,1,2,800
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.72816467285156,98,0,2,800
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,1,post_sa,37.26499557495117,2,23,64,0,85504,1,12,4,-0.4631690979003906,2,0,2,800
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,1,post_ff,9.038169860839844,2,23,64,0,85504,1,12,4,8.575000762939453,1,1,2,800
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,2,post_sa,-0.1898326873779297,2,23,64,0,85504,1,12,4,8.385168075561523,1,1,2,800
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",necessary_pattern,4,2,post_ff,-0.49129676818847656,2,23,64,0,85504,1,12,4,7.893871307373047,1,1,2,800
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.72816467285156,98,0,2,800
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,1,post_sa,37.26499557495117,2,23,64,0,85504,1,12,4,-0.4631690979003906,2,0,2,800
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,1,post_ff,9.038169860839844,2,23,64,0,85504,1,12,4,8.575000762939453,1,1,2,800
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,2,post_sa,-0.1898326873779297,2,23,64,0,85504,1,12,4,8.385168075561523,1,1,2,800
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",necessary_pattern,4,2,post_ff,-0.49129676818847656,2,23,64,0,85504,1,12,4,7.893871307373047,1,1,2,800
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-46.8012580871582,174,0,2,800
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,1,post_sa,46.11709976196289,2,23,64,0,85504,1,12,4,-0.6841583251953125,2,0,2,800
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,1,post_ff,1.3313407897949219,2,23,64,0,85504,1,12,4,0.6471824645996094,1,1,2,800
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,2,post_sa,-1.1691017150878906,2,23,64,0,85504,1,12,4,-0.5219192504882812,2,0,2,800
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",necessary_pattern,4,2,post_ff,0.4243488311767578,2,23,64,0,85504,1,12,4,-0.09757041931152344,2,0,2,800
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-35.90412139892578,79,0,2,800
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,1,post_sa,28.4908390045166,2,23,64,0,85504,1,12,4,-7.41328239440918,2,0,2,800
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,1,post_ff,5.332212448120117,2,23,64,0,85504,1,12,4,-2.0810699462890625,2,0,2,800
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,2,post_sa,2.990865707397461,2,23,64,0,85504,1,12,4,0.9097957611083984,1,1,2,800
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",necessary_pattern,4,2,post_ff,-0.5595703125,2,23,64,0,85504,1,12,4,0.35022544860839844,1,1,2,800
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-24.32775115966797,6,0,2,800
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,1,post_sa,24.24840545654297,2,23,64,0,85504,1,12,4,-0.079345703125,2,0,2,800
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,1,post_ff,-0.3598823547363281,2,23,64,0,85504,1,12,4,-0.4392280578613281,2,0,2,800
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,2,post_sa,1.28564453125,2,23,64,0,85504,1,12,4,0.8464164733886719,1,1,2,800
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",necessary_pattern,4,2,post_ff,-0.013154983520507812,2,23,64,0,85504,1,12,4,0.8332614898681641,1,1,2,800
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-46.8012580871582,174,0,2,800
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,1,post_sa,46.11709976196289,2,23,64,0,85504,1,12,4,-0.6841583251953125,2,0,2,800
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,1,post_ff,1.3313407897949219,2,23,64,0,85504,1,12,4,0.6471824645996094,1,1,2,800
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,2,post_sa,-1.1691017150878906,2,23,64,0,85504,1,12,4,-0.5219192504882812,2,0,2,800
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",necessary_pattern,4,2,post_ff,0.4243488311767578,2,23,64,0,85504,1,12,4,-0.09757041931152344,2,0,2,800
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.72816467285156,98,0,2,800
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,1,post_sa,37.26499557495117,2,23,64,0,85504,1,12,4,-0.4631690979003906,2,0,2,800
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,1,post_ff,9.038169860839844,2,23,64,0,85504,1,12,4,8.575000762939453,1,1,2,800
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,2,post_sa,-0.1898326873779297,2,23,64,0,85504,1,12,4,8.385168075561523,1,1,2,800
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",necessary_pattern,4,2,post_ff,-0.49129676818847656,2,23,64,0,85504,1,12,4,7.893871307373047,1,1,2,800
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.72816467285156,98,0,2,800
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,1,post_sa,37.26499557495117,2,23,64,0,85504,1,12,4,-0.4631690979003906,2,0,2,800
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,1,post_ff,9.038169860839844,2,23,64,0,85504,1,12,4,8.575000762939453,1,1,2,800
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,2,post_sa,-0.1898326873779297,2,23,64,0,85504,1,12,4,8.385168075561523,1,1,2,800
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",necessary_pattern,4,2,post_ff,-0.49129676818847656,2,23,64,0,85504,1,12,4,7.893871307373047,1,1,2,800
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-24.32775115966797,6,0,2,800
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,1,post_sa,24.24840545654297,2,23,64,0,85504,1,12,4,-0.079345703125,2,0,2,800
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,1,post_ff,-0.3598823547363281,2,23,64,0,85504,1,12,4,-0.4392280578613281,2,0,2,800
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,2,post_sa,1.28564453125,2,23,64,0,85504,1,12,4,0.8464164733886719,1,1,2,800
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",necessary_pattern,4,2,post_ff,-0.013154983520507812,2,23,64,0,85504,1,12,4,0.8332614898681641,1,1,2,800
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-35.90412139892578,79,0,2,800
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,1,post_sa,28.4908390045166,2,23,64,0,85504,1,12,4,-7.41328239440918,2,0,2,800
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,1,post_ff,5.332212448120117,2,23,64,0,85504,1,12,4,-2.0810699462890625,2,0,2,800
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,2,post_sa,2.990865707397461,2,23,64,0,85504,1,12,4,0.9097957611083984,1,1,2,800
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",necessary_pattern,4,2,post_ff,-0.5595703125,2,23,64,0,85504,1,12,4,0.35022544860839844,1,1,2,800
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-46.8012580871582,174,0,2,800
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,1,post_sa,46.11709976196289,2,23,64,0,85504,1,12,4,-0.6841583251953125,2,0,2,800
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,1,post_ff,1.3313407897949219,2,23,64,0,85504,1,12,4,0.6471824645996094,1,1,2,800
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,2,post_sa,-1.1691017150878906,2,23,64,0,85504,1,12,4,-0.5219192504882812,2,0,2,800
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",necessary_pattern,4,2,post_ff,0.4243488311767578,2,23,64,0,85504,1,12,4,-0.09757041931152344,2,0,2,800
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-46.8012580871582,174,0,2,800
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,1,post_sa,46.11709976196289,2,23,64,0,85504,1,12,4,-0.6841583251953125,2,0,2,800
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,1,post_ff,1.3313407897949219,2,23,64,0,85504,1,12,4,0.6471824645996094,1,1,2,800
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,2,post_sa,-1.1691017150878906,2,23,64,0,85504,1,12,4,-0.5219192504882812,2,0,2,800
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",necessary_pattern,4,2,post_ff,0.4243488311767578,2,23,64,0,85504,1,12,4,-0.09757041931152344,2,0,2,800
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-24.32775115966797,6,0,2,800
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,1,post_sa,24.24840545654297,2,23,64,0,85504,1,12,4,-0.079345703125,2,0,2,800
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,1,post_ff,-0.3598823547363281,2,23,64,0,85504,1,12,4,-0.4392280578613281,2,0,2,800
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,2,post_sa,1.28564453125,2,23,64,0,85504,1,12,4,0.8464164733886719,1,1,2,800
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",necessary_pattern,4,2,post_ff,-0.013154983520507812,2,23,64,0,85504,1,12,4,0.8332614898681641,1,1,2,800
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.72816467285156,98,0,2,800
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,1,post_sa,37.26499557495117,2,23,64,0,85504,1,12,4,-0.4631690979003906,2,0,2,800
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,1,post_ff,9.038169860839844,2,23,64,0,85504,1,12,4,8.575000762939453,1,1,2,800
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,2,post_sa,-0.1898326873779297,2,23,64,0,85504,1,12,4,8.385168075561523,1,1,2,800
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",necessary_pattern,4,2,post_ff,-0.49129676818847656,2,23,64,0,85504,1,12,4,7.893871307373047,1,1,2,800
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-35.90412139892578,79,0,2,800
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,1,post_sa,28.4908390045166,2,23,64,0,85504,1,12,4,-7.41328239440918,2,0,2,800
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,1,post_ff,5.332212448120117,2,23,64,0,85504,1,12,4,-2.0810699462890625,2,0,2,800
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,2,post_sa,2.990865707397461,2,23,64,0,85504,1,12,4,0.9097957611083984,1,1,2,800
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",necessary_pattern,4,2,post_ff,-0.5595703125,2,23,64,0,85504,1,12,4,0.35022544860839844,1,1,2,800
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-35.90412139892578,79,0,2,800
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,1,post_sa,28.4908390045166,2,23,64,0,85504,1,12,4,-7.41328239440918,2,0,2,800
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,1,post_ff,5.332212448120117,2,23,64,0,85504,1,12,4,-2.0810699462890625,2,0,2,800
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,2,post_sa,2.990865707397461,2,23,64,0,85504,1,12,4,0.9097957611083984,1,1,2,800
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",necessary_pattern,4,2,post_ff,-0.5595703125,2,23,64,0,85504,1,12,4,0.35022544860839844,1,1,2,800
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-24.32775115966797,6,0,2,800
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,1,post_sa,24.24840545654297,2,23,64,0,85504,1,12,4,-0.079345703125,2,0,2,800
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,1,post_ff,-0.3598823547363281,2,23,64,0,85504,1,12,4,-0.4392280578613281,2,0,2,800
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,2,post_sa,1.28564453125,2,23,64,0,85504,1,12,4,0.8464164733886719,1,1,2,800
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",necessary_pattern,4,2,post_ff,-0.013154983520507812,2,23,64,0,85504,1,12,4,0.8332614898681641,1,1,2,800
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-24.32775115966797,6,0,2,800
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,1,post_sa,24.24840545654297,2,23,64,0,85504,1,12,4,-0.079345703125,2,0,2,800
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,1,post_ff,-0.3598823547363281,2,23,64,0,85504,1,12,4,-0.4392280578613281,2,0,2,800
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,2,post_sa,1.28564453125,2,23,64,0,85504,1,12,4,0.8464164733886719,1,1,2,800
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",necessary_pattern,4,2,post_ff,-0.013154983520507812,2,23,64,0,85504,1,12,4,0.8332614898681641,1,1,2,800
predictive_order,3c1c7bde239d,1,31,"p1:(3,):15",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-35.90412139892578,79,0,2,800
